Symbolic Onset Modification Parameters, , , ,Symbolic Onset Interval, ,Tempo Modification Parameters, ,Symbolic Onset Interval,
0.02096425523817614,-0.053809244815120894,-0.08672680544600754,0.1483929279026299,-0.01875,1.48125,0.013605442176871652,1.0002551020408164,-0.01875,1.48125
0.030384541459653178,-0.10830808901785992,0.012718826351386589,0.09004903290925956,1.48125,2.91875,0.005714349207054177,1.0119437835023586,1.48125,2.91875
-0.024348335063706768,0.1735367209497755,-0.23372545010385928,-0.23076633281417386,2.91875,4.1,-0.05860882734923628,1.1996870550760312,2.91875,4.1
-0.015544767766857853,0.10829587198207485,-0.1427143873488025,-0.11396368062897816,4.1,5.183186,0.037490455984325356,0.8056799934084286,4.1,5.183186
0.0,0.0,0.0,0.0,5.183186,6.0
